"","session","auditrate","taxrate","period","subject","sujeto","group","grupo","profit","ncorrectret","profitret","declared","deduction","totaldeduction","cheat","type","audited","fine","deductionsgroup","receivedfromgroup","taxrateproposed","ncorrectsum","groupdg","profitdg","proposerdg","offerdg","age_subject","gender","trust","ideology","income","publictransport","taxes","drivingfast","moneyfound","lying","accidentaldamage","litter","drivingalcohol","jobapplication","buyingstolen","profitriskav","dec1","dec2","dec3","dec4","dec5","dec6","dec7","dec8","dec9","dec10","hljump","safechoices","guessm2","guessm3","rankincome","lowincome","chile","init_pred","avg_pred","pred_correct","realdie","digitaldie","digitaldielie","lastroll","timeokdeclareok","subj_id","country","sess_code","totalprofit","timeokinitialinfook","timeokretaddingok","timeokresultsok","sess_id","audit","pred0","pred1","pred2","tax_20","tax_30","timedictator","timeokinicialriskaversionok","timeokloteriasok","lendmoney","lendstuff","dooropen","trustworthy","redistrib1","redistrib2","redistrib3","redistrib4","redistrib5","redistrib6","anx1","anx2","anx3","anx4","econself","nosecure","econcountrypers","econselfpers","digitaldie_actual","timeactualdiceok","timedigitaldiceok","econlosejob","own1","own2","own3","own4","own5","own6","own7","subjectivestatus2","norms","subjectivestatus1","own8","declared_frac","russia","oxford","shock","status","ncorrect_subjav","ncorrect_countrymed","ability_high","hh","amax","period1","c1","c2","c3","c4","c5","c6","c7","c8","c9","father_educ1","mother_educ1","family1","employment1","a51","b11","b21","b31","b41","b51","b61","b71","b81","social_active","parents_edhigh","grades_rating","grades_total","grades_calculus","grades_eligible","grades_relrating_inv","nosibling","T10","T20","T30","T40","T50","EndT","AR0","AR30","AR70","AR100","percevaded","difsalaries","highsalary","receiveshock","cost_comply","perform_high","non_fixed","subj_id1","avg_RET","treatment","treatment_lab","treatment2","treatment2_lab","HighTax"
"18199",49,0,10,5,14,1154,2,-1,1537.5,10,1500,0,0,0,1,-1,0,0,150,37.5,-1,10,5,1000,1,0,22,0,1,7,15,3,2,3,2,3,1,1,1,2,3,2,0,0,0,0,0,0,0,1,1,1,8,7,NA,NA,NA,NA,0,3,3.33333325386047,NA,5,2,0,2,28,491154,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,NA,NA,150,1,1,NA,12.0500001907349,1,"Baseline",NA,NA,0
"633",2,100,20,8,8,32,6,12,1305,9,1350,1350,270,270,0,NA,1,0,900,225,NA,9,2,0,0,500,24,0,1,1,12,2,2,3,2,3,2,2,2,2,2,0.100000001490116,0,0,0,0,1,1,1,1,1,1,5,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29,232,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,270,0,0,NA,8.30000019073486,1,"Baseline",1,"Baseline",1
"6926",16,100,20,4,3,347,1,87,1945,20,2000,2000,400,400,0,2,1,0,1380,345,NA,20,2,1000,1,0,20,1,0,5,3,2,3,2,3,3,2,2,1,3,2,0.100000001490116,0,0,0,0,0,0,1,1,1,1,7,6,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29,16347,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,1,0,NA,400,1,0,NA,19,2,"Status",2,"Status (Low)",1
"19574",104,30,10,4,7,NA,1,NA,NA,10,1500,1500,NA,NA,0,NA,0,0,NA,NA,NA,NA,4,650,1,350,19,0,0,4,8,3,3,2,1,3,3,1,1,2,1,NA,0,0,0,0,0,0,1,1,1,1,NA,6,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,26,10407,"Russia","131210_1638","6338.75",NA,4,26,4,1,NA,NA,NA,0,0,13,29,-94,3,3,4,2,4,0,2,0,2,2,0,1,1,1,4,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0602998398244381,NA,NA,1,1,0,0,0,NA,NA,0,7,30,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,150,0,0,10407,10.1000003814697,1,"Baseline",1,"Baseline",0
"13858",35,0,20,4,5,693,3,175,1020.5,6,900,180,36,36,1,-1,0,0,626,156.5,-1,6,1,500,0,500,28,1,1,2,16,3,3,2,3,3,1,1,1,3,3,0.100000001490116,0,0,0,0,0,0,0,1,1,1,8,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,18,35693,"Chile","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,0.800000011920929,0,NA,NA,180,0,0,NA,5.80000019073486,1,"Baseline",1,"Baseline",1
"9086",21,0,30,10,19,455,5,114,1800,12,1800,0,0,0,1,NA,0,0,0,0,NA,12,1,1000,1,0,18,1,0,5,3,3,1,2,4,3,1,1,1,1,1,0.100000001490116,0,0,0,0,1,1,1,1,1,1,5,4,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,29,21455,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,NA,NA,540,0,0,NA,9.39999961853027,4,"Redistribution",6,"Redistribution",1
"21773",113,10,20,3,1,NA,1,NA,NA,11,2200,2200,440,440,0,1,1,0,1320,NA,NA,NA,2,800,1,200,20,1,1,5,6,3,3,3,4,3,3,3,2,2,2,NA,0,0,0,0,0,1,1,1,1,1,NA,5,NA,NA,NA,NA,0,NA,NA,NA,3,3,1,NA,28,11301,"Russia","170120_1507","",NA,0,22,13,1,NA,NA,NA,1,0,10,28,-42,2,2,3,3,2,1,3,1,2,1,NA,NA,NA,NA,1,3,2,1,3,8,15,1,NA,NA,NA,NA,NA,NA,NA,NA,-2.07514715194702,NA,NA,1,1,0,0,0,NA,NA,0,6,10,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,63,4,1,0.0161290317773819,NA,0,1,0,0,0,0,0,0,0,0,0,NA,1,NA,440,1,0,11301,12.6499996185303,2,"Status",3,"Status (High)",1
"1022",3,100,30,9,4,52,2,14,1661.25,11,1650,1650,495,495,0,NA,1,0,2025,506.25,NA,11,6,500,0,250,19,0,0,5,11,2,3,2,4,3,3,2,1,3,3,1.60000002384186,0,0,0,0,0,0,1,1,1,1,7,6,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,26,352,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,495,0,0,NA,10.5500001907349,1,"Baseline",1,"Baseline",1
"10435",25,100,10,2,2,522,2,132,1165,11,1100,1100,110,110,0,2,1,0,700,175,-1,11,5,500,0,300,22,0,1,9,4,1,1,2,3,2,1,1,1,1,1,3.84999990463257,0,0,0,0,0,0,1,1,1,1,7,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,28,25522,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,NA,0,110,0,0,NA,10.6499996185303,3,"Shock",4,"Shock (No)",0
"16718",44,10,20,5,16,836,5,210,1335.15002441406,10,1500,1500,300,300,0,-1,0,0,540.599975585938,135.149993896484,-1,10,8,400,0,250,25,1,1,2,16,3,3,3,3,2,1,1,1,2,1,1.60000002384186,0,0,0,0,0,0,0,1,1,1,8,7,-1,-1,-1,-1,1,1,1.33333337306976,0.666666686534882,6,3,0,2,29,44836,"Chile","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,300,1,1,NA,10.75,5,"Non-fixed",7,"Non-fixed",1
"8942",21,0,30,9,12,448,3,112,1832.25,13,1950,1950,585,585,0,NA,0,0,1335,467.25,NA,13,8,500,1,500,25,0,0,8,89,1,1,2,3,2,1,1,2,1,1,1.60000002384186,0,0,0,0,0,0,0,1,1,1,8,7,NA,NA,4,1,0,NA,NA,NA,NA,NA,NA,NA,28,21448,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,585,1,0,NA,12.5,4,"Redistribution",6,"Redistribution",1
"8438",20,0,20,7,6,422,2,106,1650.69995117188,11,1650,0,0,0,1,NA,0,0,2,0.699999988079071,NA,11,5,1000,1,0,19,0,0,7,15,2,1,3,4,3,1,1,1,1,1,0.100000001490116,0,0,0,0,1,1,1,1,1,1,5,4,NA,NA,3,1,0,NA,NA,NA,NA,NA,NA,NA,29,20422,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,1,0,NA,NA,330,1,0,NA,13.6000003814697,4,"Redistribution",6,"Redistribution",1
"23426",118,0,20,6,4,NA,3,NA,NA,18,2700,0,0,0,1,-1,0,0,340,NA,NA,NA,8,0,0,350,19,1,0,5,7,3,3,1,3,3,2,2,1,2,2,NA,0,0,0,0,1,1,1,1,1,1,NA,4,NA,NA,NA,NA,0,NA,NA,NA,6,6,0,NA,NA,11804,"Russia","170203_1654","",NA,0,NA,18,0,2,2,0,1,0,6,18,-112,2,0,2,2,3,3,3,0,3,1,NA,NA,NA,NA,1,3,1,0,5,9,9,1,2,6,3,2,3,5,5,NA,NA,NA,3,0,1,0,0,0,16.1000003814697,11.0500001907349,1,5,10,6,4,1,2,2,10,8,7,1,6,4,2,"No","Yes, work part-time","No","No","4-5 people",1,"1-2 times a month","0.5-1 hour per day","Yes",2,"1-2 times a month",-0.731888949871063,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,1,NA,NA,NA,540,1,1,11804,17.3999996185303,5,"Non-fixed",7,"Non-fixed",1
"13759",34,10,10,9,12,688,3,172,485.25,5,750,1,0.100000001490116,449.5,1,-1,1,374.5,739,184.75,-1,5,5,100,0,333,23,1,0,5,7,2,3,2,2,1,1,1,1,2,1,1.60000002384186,0,0,0,0,0,1,1,1,0,0,6,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,28,34688,"Chile","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.998666644096375,0,NA,NA,75,0,0,NA,5.5,1,"Baseline",1,"Baseline",0
"17426",46,20,10,4,12,872,1,216,1536.25,10,1500,1500,150,150,0,-1,0,0,745,186.25,-1,10,5,500,0,500,22,1,0,5,14,3,2,3,3,2,1,1,2,2,2,0.100000001490116,0,0,0,0,0,1,1,1,1,1,6,5,-1,-1,-1,-1,1,2,3,0.666666686534882,6,4,0,4,27,46872,"Chile","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,150,1,1,NA,10.5,5,"Non-fixed",7,"Non-fixed",0
"17094",45,0,30,1,15,855,2,212,780,5,750,750,225,225,0,-1,0,0,1020,255,-1,5,2,500,0,500,20,0,0,8,6,1,1,1,2,2,2,1,1,2,2,1.60000002384186,0,0,0,0,0,0,0,0,1,1,9,8,-1,-1,-1,-1,1,2,2,0,6,3,1,3,-37,45855,"Chile","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,225,0,1,NA,7.19999980926514,5,"Non-fixed",7,"Non-fixed",1
"12691",31,0,10,6,7,635,3,160,879,8,800,80,8,8,1,2,0,0,348,87,-1,8,1,100,0,400,21,1,0,3,13,2,1,1,3,2,1,2,1,1,3,0.100000001490116,0,0,0,0,1,1,1,1,1,1,5,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,29,31635,"Chile","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0.899999976158142,1,0,NA,80,1,0,NA,9.75,2,"Status",2,"Status (Low)",0
"16348",43,0,10,3,18,818,3,203,1477.125,10,1500,1500,150,150,0,-1,0,0,508.5,127.125,-1,10,2,500,1,500,20,0,1,4,1,3,1,1,3,1,1,1,1,1,3,3.84999990463257,0,0,0,0,0,1,1,1,1,1,6,5,-1,-1,-1,-1,1,2,1.66666662693024,0,5,4,1,4,14,43818,"Chile","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,NA,NA,150,1,1,NA,10.1999998092651,5,"Non-fixed",7,"Non-fixed",0
"17381",46,20,10,5,10,870,3,218,1758.75,11,1650,0,0,0,1,-1,0,0,435,108.75,-1,11,3,500,0,333,28,1,0,6,5,2,3,3,3,3,1,1,1,3,1,0.100000001490116,0,0,1,1,1,0,1,0,1,1,3,4,-1,-1,-1,-1,1,2,2,0.666666686534882,3,4,0,4,29,46870,"Chile","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,165,1,1,NA,10.9499998092651,5,"Non-fixed",7,"Non-fixed",0
"21417",111,10,20,7,15,NA,2,NA,NA,14,1400,1400,280,280,0,2,0,0,820,NA,NA,NA,7,1,0,0,21,0,0,1,5,2,3,3,2,2,2,2,1,1,1,NA,0,0,0,1,1,1,1,1,1,1,NA,3,NA,NA,NA,NA,0,NA,NA,NA,6,6,0,NA,23,11115,"Russia","170119_1641","8835",NA,3,27,11,1,NA,NA,NA,1,0,9,27,-81,2,2,3,2,1,1,0,4,2,0,NA,NA,NA,NA,3,3,2,2,-1,1,17,0,NA,NA,NA,NA,NA,NA,NA,NA,0.286328554153442,NA,NA,1,1,0,1,0,NA,NA,0,4,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,54,5,1,0.415094345808029,NA,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,280,0,0,11115,9.94999980926514,3,"Shock",4,"Shock (No)",1
"1110",3,0,30,5,8,56,6,18,2951.25,19,2850,0,0,0,1,NA,0,0,405,101.25,NA,19,2,1000,1,0,20,0,1,5,2,1,1,3,3,2,1,1,1,1,1,3.84999990463257,0,0,0,1,1,1,1,1,1,1,4,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,30,356,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,NA,NA,855,1,0,NA,16,1,"Baseline",1,"Baseline",1
"19039",102,30,10,9,4,NA,2,NA,NA,9,1350,1350,135,135,0,NA,0,0,415,NA,NA,NA,2,0,0,450,20,1,0,3,7,2,2,2,3,2,1,1,1,2,1,NA,0,0,0,1,1,1,0,1,1,1,NA,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,25,10204,"Russia","131209_1540","12975",NA,4,24,2,1,NA,NA,NA,0,0,9,29,-131,3,2,4,3,3,0,3,1,3,1,1,2,2,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.908514797687531,NA,NA,1,1,0,0,0,NA,NA,0,4,30,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,135,0,0,10204,9.35000038146973,1,"Baseline",1,"Baseline",0
"14459",37,10,10,4,11,723,3,181,2445,16,2400,0,0,0,1,-1,0,0,180,45,-1,16,2,1000,1,0,27,0,0,2,6,1,2,2,3,2,1,1,1,2,2,0.100000001490116,0,0,0,0,0,0,1,1,1,1,7,6,-1,-1,-1,-1,0,2,2.33333325386047,1,6,1,0,1,29,37723,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,240,1,1,NA,12.6499996185303,5,"Non-fixed",7,"Non-fixed",0
"6908",16,0,20,7,2,346,1,87,990,9,900,0,0,0,1,2,0,0,360,90,NA,9,3,1000,1,0,28,0,0,6,5,3,3,3,4,3,2,1,2,1,2,0.100000001490116,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,30,16346,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,1,1,0,NA,180,1,0,NA,11.5500001907349,2,"Status",2,"Status (Low)",1
"22618",115,10,30,8,11,NA,3,NA,NA,15,2250,0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2,300,0,0,18,1,0,5,4,2,1,1,4,3,1,1,1,2,2,NA,0,0,0,1,1,1,1,1,1,1,NA,3,NA,NA,NA,NA,0,NA,NA,NA,6,6,1,NA,30,11511,"Russia","170126_1419","17229",NA,3,26,15,1,NA,NA,NA,0,1,16,25,-29,1,3,3,1,2,4,1,3,3,0,NA,NA,NA,NA,2,3,2,0,6,5,16,1,2,7,4,3,5,4,6,10,0.69199138879776,0.39947035908699,10,0,1,0,0,0,NA,NA,0,4,10,18,9,1,1,4,10,8,10,1,7,4,4,"Yes, I am the youngest sibling","No","No","No","4-5 people",5,"1-2 times a month","1-3 hours par day","No",1,"1-2 times a month",0.355073690414429,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,675,1,0,11511,14.3500003814697,1,"Baseline",1,"Baseline",1
"16292",43,0,10,10,15,815,5,205,660,4,600,400,40,40,1,-1,0,0,400,100,-1,4,5,500,0,400,20,0,1,5,89,3,1,3,4,2,2,1,1,3,1,3.84999990463257,0,0,1,1,0,1,1,1,1,1,3,3,-1,-1,-1,-1,1,2,3,0.333333343267441,3,6,1,-1,28,43815,"Chile","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0.333333343267441,0,NA,NA,60,0,1,NA,5.19999980926514,5,"Non-fixed",7,"Non-fixed",0
